,total_across_epoch,min,max
0,5.390612602233887,0.0028753280639648438,1.4900259971618652
1,3.7347018718719482,0.0028688907623291016,0.004884243011474609
2,3.88288950920105,0.00287628173828125,0.003856182098388672
3,3.8883118629455566,0.0028815269470214844,0.008075237274169922
4,3.883145570755005,0.0028641223907470703,0.00785684585571289
5,3.8823275566101074,0.002865314483642578,0.004021644592285156
6,3.8842523097991943,0.0028803348541259766,0.00402522087097168
7,3.8855464458465576,0.0028645992279052734,0.0038781166076660156
8,3.869257926940918,0.0028710365295410156,0.0038928985595703125
9,3.887711763381958,0.002877473831176758,0.004081249237060547
10,3.7282867431640625,0.0028765201568603516,0.004259586334228516
11,3.835496425628662,0.0028722286224365234,0.0047490596771240234
12,3.879502534866333,0.002877950668334961,0.004701375961303711
13,3.893993377685547,0.002871990203857422,0.006535530090332031
14,3.889838457107544,0.0028676986694335938,0.0044400691986083984
15,3.883579969406128,0.002879619598388672,0.00382232666015625
16,3.886737108230591,0.002872943878173828,0.003809213638305664
17,3.884981155395508,0.002885580062866211,0.0038890838623046875
18,3.8773539066314697,0.002875804901123047,0.0038671493530273438
19,3.8834218978881836,0.002883434295654297,0.004755258560180664
20,3.860898971557617,0.002872467041015625,0.003980398178100586
21,3.874253511428833,0.0028870105743408203,0.0038356781005859375
22,3.890348434448242,0.0028243064880371094,0.0038115978240966797
23,3.7967324256896973,0.002856731414794922,0.003873586654663086
24,3.609203577041626,0.0028722286224365234,0.004069805145263672
25,3.885430335998535,0.0028777122497558594,0.00511622428894043
26,3.877270221710205,0.0028688907623291016,0.003883838653564453
27,3.573629379272461,0.002863645553588867,0.003738880157470703
28,3.7735953330993652,0.002875089645385742,0.00475001335144043
29,3.888406753540039,0.002877473831176758,0.005189180374145508
30,3.8790385723114014,0.0028748512268066406,0.0038619041442871094
31,3.8725249767303467,0.002881765365600586,0.003839731216430664
32,3.858032703399658,0.002882242202758789,0.0038576126098632812
33,3.8764476776123047,0.002889871597290039,0.0038356781005859375
34,3.887906551361084,0.002874612808227539,0.0038793087005615234
35,3.8907434940338135,0.0028727054595947266,0.005097150802612305
36,3.8892822265625,0.0028798580169677734,0.003927707672119141
37,3.8629696369171143,0.0028905868530273438,0.0038461685180664062
38,3.8284454345703125,0.002871990203857422,0.0038170814514160156
39,3.8513753414154053,0.002893209457397461,0.003819704055786133
40,3.8234546184539795,0.0028846263885498047,0.003877878189086914
41,3.8095595836639404,0.002870321273803711,0.003992795944213867
42,3.8528788089752197,0.0027713775634765625,0.00457310676574707
43,3.8788533210754395,0.0028564929962158203,0.0038950443267822266
44,3.8802754878997803,0.002866983413696289,0.004257917404174805
45,3.8761446475982666,0.0028738975524902344,0.0038461685180664062
46,3.883047103881836,0.00287628173828125,0.003958940505981445
47,3.883277654647827,0.002870321273803711,0.0039522647857666016
48,3.862776279449463,0.0028133392333984375,0.003997087478637695
49,3.880613327026367,0.0028765201568603516,0.003863811492919922
50,3.8814823627471924,0.0027866363525390625,0.0038132667541503906
51,3.8345677852630615,0.002881288528442383,0.0044286251068115234
52,3.884645938873291,0.0028820037841796875,0.0050792694091796875
53,3.891634702682495,0.0028748512268066406,0.005020618438720703
54,3.8831868171691895,0.002864360809326172,0.0049321651458740234
55,3.8849937915802,0.0028777122497558594,0.003926515579223633
56,3.886000394821167,0.002882242202758789,0.005026102066040039
57,3.877995014190674,0.002877950668334961,0.0038976669311523438
58,3.8774280548095703,0.0028772354125976562,0.003875732421875
59,3.8819329738616943,0.002871990203857422,0.003985404968261719
60,3.880734920501709,0.0028824806213378906,0.003962993621826172
61,3.8817009925842285,0.002871274948120117,0.0038928985595703125
62,3.894869804382324,0.0028743743896484375,0.005034923553466797
63,3.882685661315918,0.002875804901123047,0.0038673877716064453
64,3.7060461044311523,0.0028002262115478516,0.004234790802001953
65,3.693887948989868,0.002868175506591797,0.00510406494140625
66,3.896610975265503,0.0028786659240722656,0.0038955211639404297
67,3.847529888153076,0.0028772354125976562,0.0038063526153564453
68,3.8946845531463623,0.0028922557830810547,0.0038747787475585938
69,3.893311023712158,0.002869844436645508,0.00506281852722168
70,3.886470317840576,0.002891063690185547,0.0039021968841552734
71,3.8856680393218994,0.0028786659240722656,0.003899097442626953
72,3.892080545425415,0.002895832061767578,0.004335641860961914
73,3.8890161514282227,0.0028862953186035156,0.0038378238677978516
74,3.8949365615844727,0.0028777122497558594,0.004019021987915039
75,3.8832767009735107,0.002858877182006836,0.003896951675415039
76,3.8857028484344482,0.002871274948120117,0.0037567615509033203
77,3.882920026779175,0.0028743743896484375,0.0048754215240478516
78,3.8866350650787354,0.0028841495513916016,0.0051043033599853516
79,3.884882688522339,0.0028896331787109375,0.005074262619018555
80,3.892106771469116,0.0028929710388183594,0.005111217498779297
81,3.7388298511505127,0.002888202667236328,0.004288434982299805
82,3.8173229694366455,0.002888917922973633,0.004755973815917969
83,3.906080722808838,0.0028781890869140625,0.0038983821868896484
84,3.901726722717285,0.0028913021087646484,0.0038890838623046875
85,3.8991916179656982,0.002893209457397461,0.0037996768951416016
86,3.899406671524048,0.0028798580169677734,0.005028724670410156
87,3.8970603942871094,0.0028853416442871094,0.0041239261627197266
88,3.8890979290008545,0.0028901100158691406,0.0038352012634277344
89,3.889554738998413,0.0028791427612304688,0.004774808883666992
90,3.8716652393341064,0.002892732620239258,0.003844738006591797
91,3.880204200744629,0.0028839111328125,0.0039250850677490234
92,3.9054551124572754,0.002895832061767578,0.003949642181396484
93,3.885207176208496,0.002874612808227539,0.00421595573425293
94,3.864797592163086,0.002880096435546875,0.005049228668212891
95,3.886164903640747,0.0028922557830810547,0.003880023956298828
96,3.8885319232940674,0.002873659133911133,0.0037887096405029297
97,3.8626086711883545,0.0028924942016601562,0.0047338008880615234
98,3.879617691040039,0.002882242202758789,0.003915309906005859
99,3.774848461151123,0.002889394760131836,0.004802227020263672
